date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:07	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:06%20GMT	https://astronfy.com/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/style.min(2).css)
23:52:07	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:06%20GMT	https://astronfy.com/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/style.min(2).css)
23:52:07	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:07%20GMT	https://astronfy.com/images/prettyphoto/default/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:08	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:07%20GMT	https://astronfy.com/images/prettyphoto/default/sprite_x.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/sprite_x.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:08	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:07%20GMT	https://astronfy.com/images/prettyphoto/default/sprite_y.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/sprite_y.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:08	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:07%20GMT	https://astronfy.com/images/prettyphoto/default/sprite_next.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/sprite_next.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:08	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:08%20GMT	https://astronfy.com/images/prettyphoto/default/sprite_prev.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/sprite_prev.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:09	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:08%20GMT	https://astronfy.com/images/prettyphoto/default/default_thumb.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/default_thumb.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:09	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:08%20GMT	https://astronfy.com/images/prettyphoto/default/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyphoto/default/loader.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:09	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:08%20GMT	https://astronfy.com/images/prettyPhoto/light_rounded/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_rounded/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:09	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:08%20GMT	https://astronfy.com/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_rounded/btnNext.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:09	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:09%20GMT	https://astronfy.com/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:10	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:09%20GMT	https://astronfy.com/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_rounded/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:10	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:09%20GMT	https://astronfy.com/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:10	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:09%20GMT	https://astronfy.com/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_rounded/btnNext.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:10	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:09%20GMT	https://astronfy.com/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:10	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:10%20GMT	https://astronfy.com/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_rounded/loader.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:11	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:10%20GMT	https://astronfy.com/images/prettyPhoto/dark_square/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_square/loader.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:11	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:10%20GMT	https://astronfy.com/images/prettyPhoto/dark_square/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_square/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:11	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:10%20GMT	https://astronfy.com/images/prettyPhoto/dark_square/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_square/btnNext.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:11	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:11%20GMT	https://astronfy.com/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/dark_square/btnPrevious.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:12	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:11%20GMT	https://astronfy.com/images/prettyPhoto/light_square/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_square/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:12	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:11%20GMT	https://astronfy.com/images/prettyPhoto/light_square/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_square/btnNext.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:12	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:11%20GMT	https://astronfy.com/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_square/btnPrevious.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:12	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:11%20GMT	https://astronfy.com/images/prettyPhoto/facebook/sprite.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/sprite.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:13	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:12%20GMT	https://astronfy.com/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/contentPatternTop.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:13	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:12%20GMT	https://astronfy.com/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:13	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:12%20GMT	https://astronfy.com/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/contentPatternRight.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:13	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:12%20GMT	https://astronfy.com/images/prettyPhoto/facebook/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/loader.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:13	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:13%20GMT	https://astronfy.com/images/prettyPhoto/facebook/btnNext.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/btnNext.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:14	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:13%20GMT	https://astronfy.com/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/btnPrevious.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:14	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:13%20GMT	https://astronfy.com/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:14	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:13%20GMT	https://astronfy.com/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
23:52:14	3694/3694	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2002:52:13%20GMT	https://astronfy.com/images/prettyPhoto/light_rounded/loader.gif	C:/Users/duard/Downloads/LADINGPAGE%20ZAP%20CONTI/ZAP%20CONTIGENCIA%2001/astronfy.com/images/prettyPhoto/light_rounded/loader.gif	(from https://astronfy.com/Portf%c3%b3lio%20%e2%80%93%20Rampy_files/prettyphoto.min.css)
